date,entry_time,entry_price,entry_credit,contracts,exit_reason,pnl
2025-03-13,0.0,557.89,1.0,10,Hold: Worthless,10.0
2025-03-13,0.5,559.0,1.0625,10,Hold: Worthless,10.625
2025-03-13,1.0,559.55,1.125,10,SL,-1.125
2025-03-13,1.5,558.86,1.1875,10,Hold: Worthless,11.875
2025-03-13,2.0,556.9,1.25,10,TP (50%),6.25
2025-03-13,2.5,556.85,1.3125,10,TP (50%),6.5625
2025-03-13,3.0,557.52,1.375,10,TP (50%),6.875
2025-03-13,3.5,558.4,1.4375,10,TP (50%),7.1875
2025-03-14,0.0,555.94,1.0,10,TP (50%),5.0
2025-03-14,0.5,555.56,1.0625,10,SL,-1.0625
2025-03-14,1.0,556.2,1.125,10,SL,-1.125
2025-03-14,1.5,555.88,1.1875,10,TP (50%),5.9375
2025-03-14,2.0,556.6204,1.25,10,SL,-1.25
2025-03-14,2.5,557.63,1.3125,10,SL,-1.3125
2025-03-14,3.0,556.92,1.375,10,Hold: Worthless,13.75
2025-03-14,3.5,556.065,1.4375,10,Hold: Worthless,14.375
2025-03-17,0.0,560.67,1.0,10,SL,-1.0
2025-03-17,0.5,560.97,1.0625,10,Hold: Worthless,10.625
2025-03-17,1.0,562.4,1.125,10,TP (50%),5.625
2025-03-17,1.5,562.26,1.1875,10,TP (50%),5.9375
2025-03-17,2.0,561.3299,1.25,10,Hold: Worthless,12.5
2025-03-17,2.5,563.52,1.3125,10,TP (50%),6.5625
2025-03-17,3.0,563.16,1.375,10,TP (50%),6.875
2025-03-17,3.5,565.8239,1.4375,10,TP (50%),7.1875
2025-03-18,0.0,567.08,1.0,10,SL,-1.0
2025-03-18,0.5,565.37,1.0625,10,TP (50%),5.3125
2025-03-18,1.0,565.83,1.125,10,SL,-1.125
2025-03-18,1.5,565.48,1.1875,10,Hold: Worthless,11.875
2025-03-18,2.0,565.36,1.25,10,TP (50%),6.25
2025-03-18,2.5,565.56,1.3125,10,Hold: Worthless,13.125
2025-03-18,3.0,564.9,1.375,10,Hold: Worthless,13.75
2025-03-18,3.5,561.45,1.4375,10,Hold: Worthless,14.375
2025-03-19,0.0,561.99,1.0,10,SL,-1.0
2025-03-19,0.5,562.67,1.0625,10,Hold: Worthless,10.625
2025-03-19,1.0,562.5,1.125,10,TP (50%),5.625
2025-03-19,1.5,562.2,1.1875,10,SL,-1.1875
2025-03-19,2.0,562.0,1.25,10,Hold: Worthless,12.5
2025-03-19,2.5,562.24,1.3125,10,Hold: Worthless,13.125
2025-03-19,3.0,562.45,1.375,10,SL,-1.375
2025-03-19,3.5,564.9301,1.4375,10,SL,-1.4375000000000002
2025-03-20,0.0,568.08,1.0,10,Hold: Worthless,10.0
2025-03-20,0.5,566.4,1.0625,10,Hold: Worthless,10.625
2025-03-20,1.0,563.08,1.125,10,TP (50%),5.625
2025-03-20,1.5,564.3,1.1875,10,Hold: Worthless,11.875
2025-03-20,2.0,564.78,1.25,10,TP (50%),6.25
2025-03-20,2.5,565.13,1.3125,10,TP (50%),6.5625
2025-03-20,3.0,564.9,1.375,10,SL,-1.375
2025-03-20,3.5,563.67,1.4375,10,SL,-1.4375000000000002
2025-03-21,0.0,561.9,1.0,10,SL,-1.0
2025-03-21,0.5,562.96,1.0625,10,SL,-1.0625
2025-03-21,1.0,562.39,1.125,10,TP (50%),5.625
2025-03-21,1.5,562.74,1.1875,10,Hold: Worthless,11.875
2025-03-21,2.0,562.7,1.25,10,TP (50%),6.25
2025-03-21,2.5,561.8707,1.3125,10,SL,-1.3125
2025-03-21,3.0,559.07,1.375,10,Hold: Worthless,13.75
2025-03-21,3.5,558.85,1.4375,10,SL,-1.4375000000000002
2025-03-24,0.0,569.78,1.0,10,TP (50%),5.0
2025-03-24,0.5,570.28,1.0625,10,Hold: Worthless,10.625
2025-03-24,1.0,570.69,1.125,10,TP (50%),5.625
2025-03-24,1.5,570.75,1.1875,10,SL,-1.1875
2025-03-24,2.0,571.01,1.25,10,TP (50%),6.25
2025-03-24,2.5,571.1601,1.3125,10,Hold: Worthless,13.125
2025-03-24,3.0,571.3,1.375,10,Hold: Worthless,13.75
2025-03-24,3.5,570.88,1.4375,10,SL,-1.4375000000000002
2025-03-25,0.0,573.29,1.0,10,SL,-1.0
2025-03-25,0.5,574.07,1.0625,10,TP (50%),5.3125
2025-03-25,1.0,574.42,1.125,10,Hold: Worthless,11.25
2025-03-25,1.5,575.02,1.1875,10,SL,-1.1875
2025-03-25,2.0,575.55,1.25,10,SL,-1.25
2025-03-25,2.5,575.78,1.3125,10,Hold: Worthless,13.125
2025-03-25,3.0,575.77,1.375,10,TP (50%),6.875
2025-03-25,3.5,574.78,1.4375,10,Hold: Worthless,14.375
2025-03-26,0.0,574.71,1.0,10,SL,-1.0
2025-03-26,0.5,574.74,1.0625,10,SL,-1.0625
2025-03-26,1.0,575.13,1.125,10,SL,-1.125
2025-03-26,1.5,575.69,1.1875,10,Hold: Worthless,11.875
2025-03-26,2.0,575.42,1.25,10,Hold: Worthless,12.5
2025-03-26,2.5,575.74,1.3125,10,TP (50%),6.5625
2025-03-26,3.0,575.375,1.375,10,SL,-1.375
2025-03-26,3.5,573.825,1.4375,10,TP (50%),7.1875
2025-03-27,0.0,569.4,1.0,10,TP (50%),5.0
2025-03-27,0.5,569.35,1.0625,10,TP (50%),5.3125
2025-03-27,1.0,568.28,1.125,10,SL,-1.125
2025-03-27,1.5,567.65,1.1875,10,Hold: Worthless,11.875
2025-03-27,2.0,568.38,1.25,10,SL,-1.25
2025-03-27,2.5,568.38,1.3125,10,SL,-1.3125
2025-03-27,3.0,568.0206,1.375,10,TP (50%),6.875
2025-03-27,3.5,566.02,1.4375,10,SL,-1.4375000000000002
2025-03-28,0.0,565.7,1.0,10,SL,-1.0
2025-03-28,0.5,566.97,1.0625,10,TP (50%),5.3125
2025-03-28,1.0,566.57,1.125,10,SL,-1.125
2025-03-28,1.5,566.4588,1.1875,10,SL,-1.1875
2025-03-28,2.0,565.43,1.25,10,Hold: Worthless,12.5
2025-03-28,2.5,564.4898,1.3125,10,Hold: Worthless,13.125
2025-03-28,3.0,564.51,1.375,10,TP (50%),6.875
2025-03-28,3.5,563.73,1.4375,10,TP (50%),7.1875
2025-03-31,0.0,550.99,1.0,10,SL,-1.0
2025-03-31,0.5,550.44,1.0625,10,Hold: Worthless,10.625
2025-03-31,1.0,551.06,1.125,10,Hold: Worthless,11.25
2025-03-31,1.5,550.02,1.1875,10,Hold: Worthless,11.875
2025-03-31,2.0,549.67,1.25,10,SL,-1.25
2025-03-31,2.5,549.3,1.3125,10,Hold: Worthless,13.125
2025-03-31,3.0,550.68,1.375,10,Hold: Worthless,13.75
2025-03-31,3.5,550.24,1.4375,10,Hold: Worthless,14.375
2025-04-01,0.0,559.25,1.0,10,SL,-1.0
2025-04-01,0.5,557.73,1.0625,10,Hold: Worthless,10.625
2025-04-01,1.0,557.43,1.125,10,Hold: Worthless,11.25
2025-04-01,1.5,556.83,1.1875,10,TP (50%),5.9375
2025-04-01,2.0,556.36,1.25,10,TP (50%),6.25
2025-04-01,2.5,556.39,1.3125,10,Hold: Worthless,13.125
2025-04-01,3.0,556.54,1.375,10,SL,-1.375
2025-04-01,3.5,557.77,1.4375,10,TP (50%),7.1875
2025-04-02,0.0,559.09,1.0,10,TP (50%),5.0
2025-04-02,0.5,558.48,1.0625,10,Hold: Worthless,10.625
2025-04-02,1.0,558.07,1.125,10,TP (50%),5.625
2025-04-02,1.5,557.82,1.1875,10,Hold: Worthless,11.875
2025-04-02,2.0,556.2599,1.25,10,SL,-1.25
2025-04-02,2.5,555.45,1.3125,10,Hold: Worthless,13.125
2025-04-02,3.0,556.1,1.375,10,Hold: Worthless,13.75
2025-04-02,3.5,558.335,1.4375,10,TP (50%),7.1875
2025-04-03,0.0,547.27,1.0,10,TP (50%),5.0
2025-04-03,0.5,546.31,1.0625,10,SL,-1.0625
2025-04-03,1.0,545.61,1.125,10,Hold: Worthless,11.25
2025-04-03,1.5,545.33,1.1875,10,Hold: Worthless,11.875
2025-04-03,2.0,544.89,1.25,10,SL,-1.25
2025-04-03,2.5,545.96,1.3125,10,Hold: Worthless,13.125
2025-04-03,3.0,545.6819,1.375,10,SL,-1.375
2025-04-03,3.5,543.31,1.4375,10,SL,-1.4375000000000002
2025-04-04,0.0,532.66,1.0,10,SL,-1.0
2025-04-04,0.5,533.88,1.0625,10,Hold: Worthless,10.625
2025-04-04,1.0,525.73,1.125,10,Hold: Worthless,11.25
2025-04-04,1.5,523.33,1.1875,10,SL,-1.1875
2025-04-04,2.0,517.24,1.25,10,SL,-1.25
2025-04-04,2.5,522.6,1.3125,10,TP (50%),6.5625
2025-04-04,3.0,523.63,1.375,10,SL,-1.375
2025-04-04,3.5,525.5,1.4375,10,TP (50%),7.1875
2025-04-07,0.0,487.23,1.0,10,Hold: Worthless,10.0
2025-04-07,0.5,488.52,1.0625,10,TP (50%),5.3125
2025-04-07,1.0,492.88,1.125,10,TP (50%),5.625
2025-04-07,1.5,494.16,1.1875,10,TP (50%),5.9375
2025-04-07,2.0,496.2,1.25,10,Hold: Worthless,12.5
2025-04-07,2.5,495.26,1.3125,10,SL,-1.3125
2025-04-07,3.0,497.45,1.375,10,SL,-1.375
2025-04-07,3.5,494.27,1.4375,10,SL,-1.4375000000000002
2025-04-08,0.0,511.9,1.0,10,TP (50%),5.0
2025-04-08,0.5,510.17,1.0625,10,SL,-1.0625
2025-04-08,1.0,511.21,1.125,10,TP (50%),5.625
2025-04-08,1.5,512.29,1.1875,10,TP (50%),5.9375
2025-04-08,2.0,514.5,1.25,10,TP (50%),6.25
2025-04-08,2.5,517.2,1.3125,10,SL,-1.3125
2025-04-08,3.0,517.38,1.375,10,Hold: Worthless,13.75
2025-04-08,3.5,517.85,1.4375,10,SL,-1.4375000000000002
2025-04-09,0.0,497.99,1.0,10,Hold: Worthless,10.0
2025-04-09,0.5,496.0,1.0625,10,SL,-1.0625
2025-04-09,1.0,492.76,1.125,10,SL,-1.125
2025-04-09,1.5,488.5,1.1875,10,SL,-1.1875
2025-04-09,2.0,488.69,1.25,10,TP (50%),6.25
2025-04-09,2.5,498.5,1.3125,10,TP (50%),6.5625
2025-04-09,3.0,487.25,1.375,10,TP (50%),6.875
2025-04-09,3.5,492.99,1.4375,10,SL,-1.4375000000000002
2025-04-10,0.0,532.2,1.0,10,Hold: Worthless,10.0
2025-04-10,0.5,532.78,1.0625,10,Hold: Worthless,10.625
2025-04-10,1.0,536.47,1.125,10,SL,-1.125
2025-04-10,1.5,535.06,1.1875,10,TP (50%),5.9375
2025-04-10,2.0,533.96,1.25,10,SL,-1.25
2025-04-10,2.5,534.74,1.3125,10,SL,-1.3125
2025-04-10,3.0,536.42,1.375,10,TP (50%),6.875
2025-04-10,3.5,533.518,1.4375,10,TP (50%),7.1875
2025-04-11,0.0,523.4,1.0,10,TP (50%),5.0
2025-04-11,0.5,528.06,1.0625,10,TP (50%),5.3125
2025-04-11,1.0,529.83,1.125,10,SL,-1.125
2025-04-11,1.5,528.76,1.1875,10,SL,-1.1875
2025-04-11,2.0,526.2,1.25,10,Hold: Worthless,12.5
2025-04-11,2.5,526.96,1.3125,10,Hold: Worthless,13.125
2025-04-11,3.0,527.57,1.375,10,SL,-1.375
2025-04-11,3.5,525.82,1.4375,10,SL,-1.4375000000000002
2025-04-14,0.0,540.34,1.0,10,TP (50%),5.0
2025-04-14,0.5,540.58,1.0625,10,SL,-1.0625
2025-04-14,1.0,541.0,1.125,10,Hold: Worthless,11.25
2025-04-14,1.5,542.24,1.1875,10,TP (50%),5.9375
2025-04-14,2.0,541.77,1.25,10,Hold: Worthless,12.5
2025-04-14,2.5,541.31,1.3125,10,SL,-1.3125
2025-04-14,3.0,542.3,1.375,10,TP (50%),6.875
2025-04-14,3.5,543.58,1.4375,10,SL,-1.4375000000000002
2025-04-15,0.0,540.58,1.0,10,SL,-1.0
2025-04-15,0.5,540.01,1.0625,10,TP (50%),5.3125
2025-04-15,1.0,539.12,1.125,10,Hold: Worthless,11.25
2025-04-15,1.5,539.38,1.1875,10,Hold: Worthless,11.875
2025-04-15,2.0,536.97,1.25,10,Hold: Worthless,12.5
2025-04-15,2.5,536.7,1.3125,10,SL,-1.3125
2025-04-15,3.0,537.6799,1.375,10,TP (50%),6.875
2025-04-15,3.5,538.84,1.4375,10,Hold: Worthless,14.375
2025-04-16,0.0,534.74,1.0,10,SL,-1.0
2025-04-16,0.5,534.38,1.0625,10,Hold: Worthless,10.625
2025-04-16,1.0,533.42,1.125,10,Hold: Worthless,11.25
2025-04-16,1.5,533.43,1.1875,10,SL,-1.1875
2025-04-16,2.0,534.3,1.25,10,SL,-1.25
2025-04-16,2.5,533.77,1.3125,10,TP (50%),6.5625
2025-04-16,3.0,532.7,1.375,10,TP (50%),6.875
2025-04-16,3.5,531.52,1.4375,10,SL,-1.4375000000000002
2025-04-17,0.0,530.82,1.0,10,TP (50%),5.0
2025-04-17,0.5,529.19,1.0625,10,SL,-1.0625
2025-04-17,1.0,528.33,1.125,10,SL,-1.125
2025-04-17,1.5,528.04,1.1875,10,SL,-1.1875
2025-04-17,2.0,527.63,1.25,10,Hold: Worthless,12.5
2025-04-17,2.5,528.39,1.3125,10,SL,-1.3125
2025-04-17,3.0,528.54,1.375,10,Hold: Worthless,13.75
2025-04-17,3.5,527.53,1.4375,10,Hold: Worthless,14.375
2025-04-21,0.0,520.88,1.0,10,Hold: Worthless,10.0
2025-04-21,0.5,520.99,1.0625,10,TP (50%),5.3125
2025-04-21,1.0,521.15,1.125,10,Hold: Worthless,11.25
2025-04-21,1.5,519.41,1.1875,10,Hold: Worthless,11.875
2025-04-21,2.0,520.36,1.25,10,TP (50%),6.25
2025-04-21,2.5,520.86,1.3125,10,SL,-1.3125
2025-04-21,3.0,520.66,1.375,10,TP (50%),6.875
2025-04-21,3.5,518.79,1.4375,10,SL,-1.4375000000000002
2025-04-22,0.0,519.18,1.0,10,TP (50%),5.0
2025-04-22,0.5,518.9,1.0625,10,Hold: Worthless,10.625
2025-04-22,1.0,518.85,1.125,10,SL,-1.125
2025-04-22,1.5,518.5,1.1875,10,TP (50%),5.9375
2025-04-22,2.0,517.51,1.25,10,SL,-1.25
2025-04-22,2.5,518.5,1.3125,10,SL,-1.3125
2025-04-22,3.0,519.46,1.375,10,SL,-1.375
2025-04-22,3.5,519.605,1.4375,10,SL,-1.4375000000000002
2025-04-23,0.0,537.97,1.0,10,SL,-1.0
2025-04-23,0.5,538.24,1.0625,10,Hold: Worthless,10.625
2025-04-23,1.0,539.15,1.125,10,Hold: Worthless,11.25
2025-04-23,1.5,540.23,1.1875,10,Hold: Worthless,11.875
2025-04-23,2.0,539.35,1.25,10,Hold: Worthless,12.5
2025-04-23,2.5,538.75,1.3125,10,SL,-1.3125
2025-04-23,3.0,540.37,1.375,10,SL,-1.375
2025-04-23,3.5,539.29,1.4375,10,Hold: Worthless,14.375
2025-04-24,0.0,532.65,1.0,10,Hold: Worthless,10.0
2025-04-24,0.5,533.49,1.0625,10,TP (50%),5.3125
2025-04-24,1.0,534.64,1.125,10,SL,-1.125
2025-04-24,1.5,534.81,1.1875,10,TP (50%),5.9375
2025-04-24,2.0,533.57,1.25,10,Hold: Worthless,12.5
2025-04-24,2.5,535.119,1.3125,10,SL,-1.3125
2025-04-24,3.0,535.98,1.375,10,SL,-1.375
2025-04-24,3.5,535.76,1.4375,10,Hold: Worthless,14.375
2025-04-25,0.0,548.65,1.0,10,SL,-1.0
2025-04-25,0.5,547.65,1.0625,10,TP (50%),5.3125
2025-04-25,1.0,545.64,1.125,10,Hold: Worthless,11.25
2025-04-25,1.5,546.0,1.1875,10,SL,-1.1875
2025-04-25,2.0,545.38,1.25,10,SL,-1.25
2025-04-25,2.5,545.52,1.3125,10,Hold: Worthless,13.125
2025-04-25,3.0,545.75,1.375,10,Hold: Worthless,13.75
2025-04-25,3.5,546.37,1.4375,10,TP (50%),7.1875
2025-04-28,0.0,550.47,1.0,10,SL,-1.0
2025-04-28,0.5,549.65,1.0625,10,Hold: Worthless,10.625
2025-04-28,1.0,549.19,1.125,10,SL,-1.125
2025-04-28,1.5,550.02,1.1875,10,Hold: Worthless,11.875
2025-04-28,2.0,549.81,1.25,10,SL,-1.25
2025-04-28,2.5,550.75,1.3125,10,Hold: Worthless,13.125
2025-04-28,3.0,551.62,1.375,10,SL,-1.375
2025-04-28,3.5,552.3368,1.4375,10,TP (50%),7.1875
2025-04-29,0.0,552.03,1.0,10,TP (50%),5.0
2025-04-29,0.5,550.87,1.0625,10,Hold: Worthless,10.625
2025-04-29,1.0,550.67,1.125,10,TP (50%),5.625
2025-04-29,1.5,551.0,1.1875,10,SL,-1.1875
2025-04-29,2.0,550.85,1.25,10,SL,-1.25
2025-04-29,2.5,551.41,1.3125,10,TP (50%),6.5625
2025-04-29,3.0,548.29,1.375,10,Hold: Worthless,13.75
2025-04-29,3.5,550.15,1.4375,10,SL,-1.4375000000000002
2025-04-30,0.0,553.88,1.0,10,TP (50%),5.0
2025-04-30,0.5,552.58,1.0625,10,TP (50%),5.3125
2025-04-30,1.0,553.41,1.125,10,SL,-1.125
2025-04-30,1.5,552.45,1.1875,10,Hold: Worthless,11.875
2025-04-30,2.0,550.94,1.25,10,TP (50%),6.25
2025-04-30,2.5,546.87,1.3125,10,Hold: Worthless,13.125
2025-04-30,3.0,546.79,1.375,10,SL,-1.375
2025-04-30,3.5,543.9,1.4375,10,TP (50%),7.1875
2025-05-01,0.0,561.36,1.0,10,TP (50%),5.0
2025-05-01,0.5,561.6,1.0625,10,TP (50%),5.3125
2025-05-01,1.0,560.85,1.125,10,SL,-1.125
2025-05-01,1.5,560.68,1.1875,10,TP (50%),5.9375
2025-05-01,2.0,561.45,1.25,10,SL,-1.25
2025-05-01,2.5,561.47,1.3125,10,SL,-1.3125
2025-05-01,3.0,560.36,1.375,10,TP (50%),6.875
2025-05-01,3.5,560.52,1.4375,10,TP (50%),7.1875
2025-05-02,0.0,560.32,1.0,10,SL,-1.0
2025-05-02,0.5,561.0,1.0625,10,TP (50%),5.3125
2025-05-02,1.0,561.08,1.125,10,Hold: Worthless,11.25
2025-05-02,1.5,560.26,1.1875,10,Hold: Worthless,11.875
2025-05-02,2.0,560.7901,1.25,10,TP (50%),6.25
2025-05-02,2.5,563.39,1.3125,10,Hold: Worthless,13.125
2025-05-02,3.0,565.74,1.375,10,TP (50%),6.875
2025-05-02,3.5,564.95,1.4375,10,Hold: Worthless,14.375
2025-05-05,0.0,562.69,1.0,10,TP (50%),5.0
2025-05-05,0.5,562.5,1.0625,10,Hold: Worthless,10.625
2025-05-05,1.0,562.63,1.125,10,Hold: Worthless,11.25
2025-05-05,1.5,562.36,1.1875,10,Hold: Worthless,11.875
2025-05-05,2.0,562.12,1.25,10,SL,-1.25
2025-05-05,2.5,562.56,1.3125,10,Hold: Worthless,13.125
2025-05-05,3.0,563.02,1.375,10,TP (50%),6.875
2025-05-05,3.5,562.3699,1.4375,10,SL,-1.4375000000000002
2025-05-06,0.0,559.21,1.0,10,TP (50%),5.0
2025-05-06,0.5,559.75,1.0625,10,TP (50%),5.3125
2025-05-06,1.0,560.4,1.125,10,SL,-1.125
2025-05-06,1.5,559.58,1.1875,10,Hold: Worthless,11.875
2025-05-06,2.0,559.0402,1.25,10,SL,-1.25
2025-05-06,2.5,558.36,1.3125,10,TP (50%),6.5625
2025-05-06,3.0,558.4494,1.375,10,Hold: Worthless,13.75
2025-05-06,3.5,558.9288,1.4375,10,SL,-1.4375000000000002
2025-05-07,0.0,562.01,1.0,10,SL,-1.0
2025-05-07,0.5,562.25,1.0625,10,SL,-1.0625
2025-05-07,1.0,562.82,1.125,10,Hold: Worthless,11.25
2025-05-07,1.5,562.35,1.1875,10,SL,-1.1875
2025-05-07,2.0,561.18,1.25,10,Hold: Worthless,12.5
2025-05-07,2.5,561.16,1.3125,10,Hold: Worthless,13.125
2025-05-07,3.0,559.91,1.375,10,SL,-1.375
2025-05-07,3.5,559.98,1.4375,10,Hold: Worthless,14.375
2025-05-08,0.0,567.3,1.0,10,TP (50%),5.0
2025-05-08,0.5,567.33,1.0625,10,TP (50%),5.3125
2025-05-08,1.0,567.64,1.125,10,TP (50%),5.625
2025-05-08,1.5,567.1,1.1875,10,Hold: Worthless,11.875
2025-05-08,2.0,566.4,1.25,10,Hold: Worthless,12.5
2025-05-08,2.5,566.67,1.3125,10,TP (50%),6.5625
2025-05-08,3.0,566.23,1.375,10,SL,-1.375
2025-05-08,3.5,565.75,1.4375,10,TP (50%),7.1875
2025-05-09,0.0,565.21,1.0,10,TP (50%),5.0
2025-05-09,0.5,566.39,1.0625,10,SL,-1.0625
2025-05-09,1.0,566.8,1.125,10,SL,-1.125
2025-05-09,1.5,564.99,1.1875,10,TP (50%),5.9375
2025-05-09,2.0,566.64,1.25,10,Hold: Worthless,12.5
2025-05-09,2.5,566.97,1.3125,10,TP (50%),6.5625
2025-05-09,3.0,567.271,1.375,10,TP (50%),6.875
2025-05-09,3.5,567.02,1.4375,10,TP (50%),7.1875
2025-05-12,0.0,580.2,1.0,10,SL,-1.0
2025-05-12,0.5,580.42,1.0625,10,SL,-1.0625
2025-05-12,1.0,581.43,1.125,10,SL,-1.125
2025-05-12,1.5,582.38,1.1875,10,Hold: Worthless,11.875
2025-05-12,2.0,581.4,1.25,10,TP (50%),6.25
2025-05-12,2.5,581.37,1.3125,10,SL,-1.3125
2025-05-12,3.0,582.25,1.375,10,TP (50%),6.875
2025-05-12,3.5,581.3051,1.4375,10,Hold: Worthless,14.375
2025-05-13,0.0,581.05,1.0,10,SL,-1.0
2025-05-13,0.5,581.5,1.0625,10,TP (50%),5.3125
2025-05-13,1.0,581.4,1.125,10,TP (50%),5.625
2025-05-13,1.5,581.52,1.1875,10,SL,-1.1875
2025-05-13,2.0,582.51,1.25,10,SL,-1.25
2025-05-13,2.5,583.79,1.3125,10,TP (50%),6.5625
2025-05-13,3.0,583.27,1.375,10,Hold: Worthless,13.75
2025-05-13,3.5,583.98,1.4375,10,SL,-1.4375000000000002
2025-05-14,0.0,587.08,1.0,10,SL,-1.0
